ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
EXTL3-AS1,lncRNA,8.4,7.79,14.87,16.07,54.56,50.94
EZR-AS1,lncRNA,0.0,0.0,0.21,0.0,0.36,3.58
F10-AS1,lncRNA,0.08,1.02,1.93,0.19,10.76,6.11
F11-AS1,lncRNA,0.7,2.64,1.22,2.16,6.58,9.56
FABP6-AS1,lncRNA,1.85,0.41,3.9,4.39,12.85,14.04
FAF1-AS1,lncRNA,1.0,0.33,0.0,0.0,0.86,1.34
FALEC,lncRNA,2.97,4.58,29.49,1.67,8.94,5.7
FAM106A,lncRNA,4.13,3.51,3.79,8.11,12.15,7.94
FAM106C,lncRNA,0.29,0.24,0.61,0.17,1.57,1.86
FAM111A-DT,lncRNA,2.85,2.87,4.51,3.53,24.35,27.88
FAM131B-AS1,lncRNA,0.0,0.18,0.0,0.0,0.39,0.67
FAM135A-AS1,lncRNA,0.37,0.2,0.78,0.62,4.43,3.06
FAM138A,lncRNA,0.5,0.14,0.32,0.69,1.18,1.38
FAM138B,lncRNA,0.0,0.14,0.32,1.35,0.81,0.88
FAM138C,lncRNA,0.0,0.14,0.32,0.69,1.12,1.38
FAM138D,lncRNA,0.0,0.14,0.32,0.62,0.67,1.2
FAM138E,lncRNA,0.0,0.14,0.18,0.69,1.18,1.38
FAM138F,lncRNA,0.0,0.14,0.32,0.69,1.18,1.38
FAM13A-AS1,lncRNA,7.86,19.16,6.06,17.3,28.75,26.53
FAM153CP,lncRNA,21.4,38.12,20.11,41.45,57.18,63.12
FAM155A-IT1,lncRNA,0.75,0.5,0.75,0.0,0.37,3.75
FAM157C,lncRNA,8.25,14.42,8.41,24.68,46.72,39.39
FAM160A1-DT,lncRNA,0.24,0.75,0.17,0.34,4.76,1.5
FAM167A-AS1,lncRNA,0.62,0.25,0.14,4.0,2.49,4.14
FAM170B-AS1,lncRNA,0.0,0.11,0.7,0.33,3.15,3.31
FAM181A-AS1,lncRNA,5.74,10.85,2.4,8.24,15.95,14.26
FAM182A,lncRNA,4.28,5.5,4.32,8.59,29.62,23.71
FAM182B,lncRNA,4.81,5.66,4.79,7.64,16.65,22.09
FAM193B-DT,lncRNA,0.06,0.0,0.25,0.0,8.56,5.58
FAM197Y6,lncRNA,0.74,2.3,0.47,4.84,2.9,4.63
FAM197Y7,lncRNA,0.32,0.74,0.18,2.68,1.01,0.93
FAM198B-AS1,lncRNA,5.43,3.47,13.46,6.31,22.92,18.62
FAM201A,lncRNA,1.56,12.22,17.33,10.89,29.22,15.65
FAM215A,lncRNA,0.21,0.44,0.93,0.09,2.22,1.43
FAM215B,lncRNA,1.58,7.31,3.76,4.45,19.39,14.85
FAM218A,lncRNA,1.06,4.46,1.09,0.0,26.64,13.76
FAM222A-AS1,lncRNA,3.03,1.06,1.04,8.28,15.58,33.41
FAM223A,lncRNA,1.81,6.82,1.45,1.84,21.62,22.61
FAM223B,lncRNA,1.81,6.82,1.45,2.09,21.47,26.55
FAM224A,lncRNA,0.57,0.22,1.19,0.81,9.11,5.64
FAM224B,lncRNA,0.57,0.22,1.19,1.81,9.11,5.64
FAM225A,lncRNA,3.46,4.76,17.77,11.31,32.34,38.66
FAM225B,lncRNA,4.27,4.85,17.84,10.14,30.05,27.41
FAM226B,lncRNA,0.92,1.69,0.75,0.15,8.98,10.72
FAM230A,lncRNA,0.59,0.7,1.8,2.57,5.29,5.61
FAM230B,lncRNA,2.28,2.48,2.27,3.14,10.15,8.25
FAM230C,lncRNA,3.59,13.97,1.6,5.9,3.0,4.64
FAM230D,lncRNA,1.28,1.64,0.39,1.12,2.34,2.18
FAM230E,lncRNA,1.06,0.87,0.61,1.89,2.81,2.71
FAM230F,lncRNA,0.19,0.71,1.42,0.82,1.54,0.76
FAM230G,lncRNA,0.47,0.28,0.54,2.11,2.92,2.82
FAM230H,lncRNA,1.82,2.19,2.26,2.44,7.49,8.38
FAM230I,lncRNA,0.0,3.87,0.93,0.96,2.72,4.9
FAM230J,lncRNA,1.86,1.78,1.81,2.06,8.21,7.51
FAM242A,lncRNA,0.11,1.54,0.68,2.52,3.78,3.72
FAM242B,lncRNA,0.0,0.0,0.13,0.08,0.77,1.15
FAM242C,lncRNA,1.4,1.3,3.48,3.63,4.72,3.43
FAM242D,lncRNA,0.08,3.2,0.05,0.69,4.36,3.79
FAM242E,lncRNA,0.0,0.76,0.13,0.28,0.65,1.46
FAM242F,lncRNA,0.54,1.24,1.71,0.53,2.89,3.0
FAM245A,lncRNA,0.44,0.25,1.9,3.33,4.22,2.48
FAM245B,lncRNA,0.69,1.59,2.03,1.83,8.35,13.87
FAM247B,lncRNA,0.0,0.0,0.0,0.2,0.26,0.22
FAM27C,lncRNA,7.12,12.56,11.2,13.62,46.36,35.39
FAM27E3,lncRNA,0.56,0.45,1.78,3.52,12.39,10.31
FAM27E5,lncRNA,0.69,0.83,1.7,0.0,7.76,3.08
FAM30A,lncRNA,4.99,3.52,9.02,11.7,30.66,32.78
FAM3D-AS1,lncRNA,3.14,4.27,2.1,5.07,15.57,11.54
FAM41AY1,lncRNA,0.0,0.0,0.11,1.22,0.48,0.12
FAM41AY2,lncRNA,0.0,0.0,0.06,0.61,0.24,0.06
FAM41C,lncRNA,2.96,0.79,0.32,0.55,4.95,3.95
FAM53B-AS1,lncRNA,0.99,0.96,4.37,1.67,6.36,6.29
FAM66A,lncRNA,1.87,0.15,1.76,0.76,7.63,6.45
FAM66B,lncRNA,6.64,9.48,13.25,10.9,92.84,85.33
FAM66C,lncRNA,1.55,3.75,3.38,7.35,11.01,12.45
FAM66D,lncRNA,3.76,4.36,1.67,5.2,15.21,11.2
FAM66E,lncRNA,1.27,0.75,2.0,2.59,12.64,10.11
FAM74A1,lncRNA,0.25,0.49,0.0,0.4,0.43,0.31
FAM74A7,lncRNA,0.25,0.49,0.0,0.4,0.43,0.31
FAM78B-AS1,lncRNA,0.0,1.67,0.0,1.0,1.33,0.0
FAM83A-AS1,lncRNA,1.42,0.34,3.33,0.57,9.03,9.99
FAM83C-AS1,lncRNA,0.1,0.33,0.0,0.5,1.91,0.82
FAM85B,lncRNA,0.17,0.42,0.48,0.28,0.76,0.68
FAM87A,lncRNA,3.1,6.39,10.61,4.07,26.18,29.33
FAM87B,lncRNA,1.51,2.28,3.73,2.0,11.28,13.87
FAM99A,lncRNA,3.59,7.7,2.92,2.58,9.26,15.13
FAM99B,lncRNA,2.5,7.0,2.3,2.1,7.48,14.93
FANK1-AS1,lncRNA,0.0,0.0,0.0,0.0,4.19,1.68
FAR1-IT1,lncRNA,0.25,2.5,0.29,0.75,6.49,4.28
FARP1-AS1,lncRNA,0.1,0.31,0.75,0.07,3.05,5.12
FARSA-AS1,lncRNA,0.25,0.0,0.0,0.1,0.39,1.12
FBXL19-AS1,lncRNA,6.3,36.72,1097.2,9.93,26.36,32.16
FBXO3-DT,lncRNA,0.83,4.75,1.22,0.5,5.17,3.65
FBXO30-DT,lncRNA,6.66,30.63,8.34,28.76,71.17,82.02
FBXO36-IT1,lncRNA,0.0,0.0,0.21,1.0,2.54,0.99
FBXW7-AS1,lncRNA,0.0,0.0,1.0,0.0,0.33,0.79
FENDRR,lncRNA,6.15,4.07,8.04,6.93,29.63,29.38
FER1L6-AS1,lncRNA,1.62,2.25,1.6,1.0,8.32,7.11
FER1L6-AS2,lncRNA,1.2,4.66,0.91,5.67,19.0,15.77
FEZF1-AS1,lncRNA,5.75,10.6,7.43,6.06,31.56,22.92
FGD5-AS1,lncRNA,4.46,18.75,10.69,7.79,38.2,41.4
FGF10-AS1,lncRNA,0.18,6.38,0.17,2.0,7.41,6.35
FGF12-AS1,lncRNA,0.5,0.0,0.0,0.0,0.77,0.06
FGF12-AS2,lncRNA,0.05,1.0,0.06,0.54,5.01,5.59
FGF12-AS3,lncRNA,0.0,1.0,0.97,0.14,1.7,0.84
FGF13-AS1,lncRNA,0.04,1.03,0.61,0.0,3.69,2.57
FGF14-AS1,lncRNA,1.31,0.44,1.81,4.0,4.22,3.7
FGF14-AS2,lncRNA,3.1,1.24,7.42,1.17,19.32,18.11
FGF14-IT1,lncRNA,0.18,4.58,1.61,6.8,13.28,9.72
FHAD1-AS1,lncRNA,13.56,102.05,38.55,25.65,47.16,48.03
FIGNL2-DT,lncRNA,5.47,7.31,2.3,4.33,5.89,7.98
FILNC1,lncRNA,0.75,0.54,1.24,2.51,2.43,2.55
FIRRE,lncRNA,6.41,11.86,10.13,34.84,14.94,21.14
FKBP14-AS1,lncRNA,2.55,4.66,3.02,5.95,22.98,17.48
FLG-AS1,lncRNA,7.07,14.32,24.69,24.42,40.93,58.81
FLJ12825,lncRNA,1.66,2.09,3.58,2.44,15.39,10.58
FLJ13224,lncRNA,6.96,2.63,7.37,3.16,41.5,41.11
FLJ16779,lncRNA,83.89,135.65,161.64,115.51,332.73,400.2
FLJ20021,lncRNA,0.73,0.52,1.2,6.35,6.68,7.12
FLJ31104,lncRNA,1.28,1.16,3.11,5.48,13.54,12.8
FLJ31356,lncRNA,1.27,0.89,1.52,0.09,3.22,4.87
FLJ36000,lncRNA,6.42,1.18,4.33,1.51,11.49,16.25
FLJ37453,lncRNA,8.91,12.24,12.4,10.52,51.68,55.92
FLJ40194,lncRNA,38.26,57.37,16.47,16.73,22.83,65.61
FLJ40288,lncRNA,9.63,8.05,38.63,10.1,33.19,32.15
FLJ42969,lncRNA,4.18,5.33,33.78,8.31,23.05,27.47
FLJ46284,lncRNA,0.68,10.8,6.1,7.37,125.45,105.32
FLNB-AS1,lncRNA,2.99,2.03,1.16,2.85,11.25,13.67
FLNC-AS1,lncRNA,0.0,0.75,2.09,0.05,0.39,0.67
FLVCR1-DT,lncRNA,5.43,4.23,15.24,10.34,34.49,31.55
FMR1-AS1,lncRNA,4.45,1.36,2.77,1.51,18.64,16.59
FNDC1-IT1,lncRNA,0.0,0.06,0.0,2.12,0.0,1.17
FO393408.1,lncRNA,0.0,0.57,0.43,1.0,0.33,1.42
FO393414.3,lncRNA,8.9,7.12,11.89,11.08,75.81,53.24
FO393415.2,lncRNA,0.0,0.0,0.0,0.0,0.32,0.25
FO393418.1,lncRNA,0.0,0.0,0.57,0.25,2.88,1.73
FO680682.1,lncRNA,0.0,0.05,0.11,0.33,0.0,0.68
FO704657.1,lncRNA,0.0,0.0,0.12,0.45,0.87,1.75
FOCAD-AS1,lncRNA,0.0,0.24,0.91,1.45,5.37,6.01
FOXC2-AS1,lncRNA,0.89,0.11,0.12,0.27,3.15,1.66
FOXCUT,lncRNA,1.65,1.71,4.18,3.36,25.78,20.05
FOXD1-AS1,lncRNA,0.08,0.0,0.07,0.0,0.82,0.56
FOXD2-AS1,lncRNA,2.93,7.06,9.97,10.15,33.39,23.84
FOXD3-AS1,lncRNA,0.66,0.27,2.69,1.25,8.24,9.85
FOXG1-AS1,lncRNA,2.92,3.45,3.42,6.22,14.71,5.81
FOXN3-AS1,lncRNA,2.49,2.23,1.52,0.4,6.67,6.52
FOXN3-AS2,lncRNA,7.75,5.61,19.0,18.09,77.98,77.61
FOXO6-AS1,lncRNA,0.0,0.0,0.25,0.5,5.88,12.99
FOXP1-AS1,lncRNA,4.19,4.22,1.38,9.0,1.7,1.21
FOXP1-IT1,lncRNA,1.26,5.32,2.24,0.84,5.07,6.06
FOXP4-AS1,lncRNA,2.89,2.9,2.75,0.48,9.29,3.88
FP236240.1,lncRNA,0.59,2.54,1.81,2.01,5.86,4.24
FP236241.1,lncRNA,2.24,1.66,2.04,2.58,8.93,8.31
FP236315.1,lncRNA,0.0,0.12,0.06,0.17,2.03,3.05
FP236315.3,lncRNA,0.0,0.0,0.24,0.08,0.07,0.0
FP236383.3,lncRNA,49.22,110.84,49.68,168.42,142.55,151.31
FP236383.4,lncRNA,6252.36,11645.95,14475.51,7847.25,7788.89,11672.75
FP236383.5,lncRNA,6252.63,11646.1,14475.78,7847.37,7789.2,11672.89
FP325313.3,lncRNA,2.97,3.19,3.25,1.92,18.61,13.98
FP325318.1,lncRNA,0.2,0.14,0.0,0.96,0.17,0.41
FP325330.1,lncRNA,0.06,0.0,0.29,5.0,1.06,1.0
FP325330.2,lncRNA,8.56,4.34,3.07,5.18,21.85,22.38
FP325330.3,lncRNA,6.89,6.98,10.29,13.65,33.61,41.1
FP325332.1,lncRNA,0.17,1.22,1.86,9.6,3.35,6.82
FP326651.1,lncRNA,1.96,3.16,0.16,4.57,7.3,4.15
FP475955.1,lncRNA,0.38,0.08,0.27,2.1,1.94,2.45
FP475955.2,lncRNA,0.0,0.0,0.0,0.0,0.11,0.0
FP475955.3,lncRNA,0.25,0.18,0.78,0.29,2.39,3.75
FP565171.1,lncRNA,2.4,7.53,11.25,7.16,80.16,80.26
FP565260.5,lncRNA,0.25,0.73,0.0,0.73,2.46,1.82
FP671120.4,lncRNA,25.3,57.22,25.29,86.24,71.3,76.21
FP671120.6,lncRNA,6252.31,11642.93,14474.29,7846.96,7789.6,11672.99
FP671120.7,lncRNA,6103.02,11490.58,14417.45,7785.58,7720.42,11420.6
FP700111.1,lncRNA,0.74,2.83,1.39,1.55,1.5,1.36
FREM2-AS1,lncRNA,0.0,0.0,0.0,0.0,0.07,0.0
FRG1-DT,lncRNA,1.28,1.9,6.3,5.28,14.98,10.77
FRGCA,lncRNA,0.0,0.0,0.53,0.0,2.54,1.86
FRMD6-AS1,lncRNA,1.37,2.69,4.12,5.16,5.82,13.65
FRMD6-AS2,lncRNA,30.69,39.16,30.62,35.04,136.29,148.93
FRMPD3-AS1,lncRNA,0.33,0.0,0.2,0.0,0.47,0.57
FRMPD4-AS1,lncRNA,0.0,0.0,0.0,0.0,7.41,0.54
FRY-AS1,lncRNA,0.4,4.21,0.09,1.11,1.08,0.49
FSIP2-AS1,lncRNA,0.1,0.0,1.5,1.02,2.94,3.68
FSIP2-AS2,lncRNA,0.03,1.52,1.47,1.29,3.77,4.78
FTCD-AS1,lncRNA,0.0,0.38,1.6,2.06,6.57,5.67
FTX,lncRNA,55.14,56.83,43.07,62.49,242.17,179.67
FUT8-AS1,lncRNA,2.41,11.85,5.77,4.71,36.02,33.33
FZD10-AS1,lncRNA,13.3,19.37,12.71,14.44,79.05,50.11
FZD4-DT,lncRNA,0.48,2.07,2.11,0.79,4.87,9.91
G2E3-AS1,lncRNA,0.0,0.1,0.25,1.67,1.0,2.16
GABARAPL1-AS1,lncRNA,0.0,0.5,0.0,0.0,0.25,0.11
GABPB1-AS1,lncRNA,58.28,72.56,54.32,81.35,399.07,275.34
GABPB1-IT1,lncRNA,7.23,15.27,14.69,22.7,17.87,18.37
GABRG3-AS1,lncRNA,0.58,2.31,0.67,1.17,6.69,2.7
GACAT1,lncRNA,0.61,0.0,0.5,0.23,1.82,1.81
GACAT2,lncRNA,0.0,0.58,0.62,0.0,10.92,5.37
GACAT3,lncRNA,1.1,2.84,4.96,8.48,36.09,33.36
GAPLINC,lncRNA,0.0,0.5,0.0,0.17,1.18,0.35
GAR1-DT,lncRNA,0.0,1.06,0.42,0.0,4.0,2.46
GARS1-DT,lncRNA,39.27,40.87,21.31,26.3,151.06,174.44
GAS1RR,lncRNA,4.94,5.99,15.97,8.87,15.66,9.02
GAS5,lncRNA,150.22,107.76,177.35,74.17,106.89,278.85
GAS5-AS1,lncRNA,0.05,0.37,0.0,1.08,0.33,0.14
GAS6-AS1,lncRNA,4.75,7.89,7.42,14.2,65.98,55.99
GAS6-DT,lncRNA,1.14,1.01,0.16,1.63,4.37,4.02
GAS8-AS1,lncRNA,0.0,1.61,0.33,1.0,4.03,3.6
GASAL1,lncRNA,2.49,5.64,5.37,6.95,97.15,96.97
GATA2-AS1,lncRNA,5.35,10.63,7.09,12.52,43.83,44.32
GATA3-AS1,lncRNA,5.01,12.32,5.49,7.57,56.35,58.72
GATA6-AS1,lncRNA,8.0,8.44,15.99,26.03,57.57,61.9
GAU1,lncRNA,2.5,2.15,0.49,4.31,3.93,1.85
GCC2-AS1,lncRNA,0.56,1.95,1.46,2.7,5.4,3.59
GCSAML-AS1,lncRNA,0.04,0.37,0.22,0.11,2.2,1.34
GCSIR,lncRNA,3.16,2.02,4.34,4.29,20.19,19.16
GDF5-AS1,lncRNA,2.77,2.75,1.93,3.68,9.96,10.54
GDNF-AS1,lncRNA,11.51,11.45,7.38,14.05,36.26,36.88
GEMIN7-AS1,lncRNA,2.66,4.69,6.67,4.56,24.86,22.49
GFOD1-AS1,lncRNA,0.95,0.5,1.08,1.19,3.73,3.84
GHET1,lncRNA,0.33,1.17,1.5,3.58,2.13,3.28
GHRLOS,lncRNA,1.58,0.54,1.23,0.38,9.92,7.12
GIHCG,lncRNA,2.77,2.7,2.04,0.41,10.3,10.8
GK-AS1,lncRNA,0.0,0.0,0.0,0.0,0.59,0.5
GK-IT1,lncRNA,1.0,0.0,0.0,0.0,0.87,0.44
GLCCI1-DT,lncRNA,0.2,0.5,0.42,3.12,1.35,1.79
GLIDR,lncRNA,3.09,2.24,2.74,2.3,14.54,9.86
GLIS2-AS1,lncRNA,0.25,1.25,0.0,0.14,0.98,1.95
GLIS3-AS1,lncRNA,1.21,0.06,2.11,0.19,5.87,0.71
GLYCTK-AS1,lncRNA,1.03,0.43,1.42,1.08,4.12,4.4
GMDS-DT,lncRNA,44.98,34.51,30.55,58.72,210.64,210.16
GNA14-AS1,lncRNA,0.33,0.0,0.1,1.0,1.36,0.64
GNAS-AS1,lncRNA,5.46,22.32,10.75,9.72,43.4,39.26
GNG12-AS1,lncRNA,1.39,2.97,3.23,1.74,14.27,10.8
GOLGA8M,lncRNA,0.17,0.39,0.82,0.39,0.9,1.44
GORAB-AS1,lncRNA,4.05,7.47,1.22,2.83,20.51,13.16
GPC5-AS1,lncRNA,0.0,0.14,0.0,0.0,0.41,1.09
GPC5-AS2,lncRNA,0.09,0.25,0.0,0.0,0.35,0.77
GPC5-IT1,lncRNA,2.05,0.05,0.0,0.4,4.36,2.39
GPC6-AS1,lncRNA,0.75,0.2,0.5,1.0,8.37,1.7
GPC6-AS2,lncRNA,0.5,0.0,0.0,1.83,0.47,0.62
GPR1-AS,lncRNA,29.72,62.02,46.03,48.01,192.38,203.51
GPR158-AS1,lncRNA,1.37,8.22,7.16,4.45,56.17,53.63
GPR176-DT,lncRNA,8.64,3.5,5.31,3.61,12.39,13.07
GPR50-AS1,lncRNA,3.12,2.0,6.42,1.68,19.18,14.48
GPRACR,lncRNA,3.0,2.65,3.5,1.76,16.64,13.98
GPRC5D-AS1,lncRNA,1.07,0.27,0.73,1.49,11.29,5.41
GRASLND,lncRNA,2.74,4.67,1.75,5.16,9.43,9.38
GRHL3-AS1,lncRNA,0.5,1.78,1.62,1.0,5.07,4.54
GRID1-AS1,lncRNA,2.75,0.08,1.88,5.1,2.42,1.87
GRIK1-AS1,lncRNA,3.71,3.36,2.58,6.6,49.11,31.05
GRK5-IT1,lncRNA,0.2,0.0,0.0,0.0,0.05,1.17
GRM3-AS1,lncRNA,6.78,3.63,7.36,12.59,38.45,42.29
GRM5-AS1,lncRNA,15.16,6.03,1.72,1.48,21.19,7.86
GRM7-AS1,lncRNA,2.66,0.33,1.67,4.12,7.25,3.55
GRM7-AS2,lncRNA,0.0,1.0,0.0,0.0,0.31,0.54
GRM7-AS3,lncRNA,0.62,0.44,0.61,2.0,5.43,6.13
GRM8-AS1,lncRNA,0.0,0.76,1.67,2.7,27.93,19.94
GRPEL2-AS1,lncRNA,0.25,0.5,0.17,0.0,0.27,2.54
GRTP1-AS1,lncRNA,0.15,4.48,2.12,0.17,7.29,7.81
GS1-124K5.4,lncRNA,3.82,1.31,3.5,1.19,52.34,36.61
GS1-24F4.2,lncRNA,3.89,1.72,6.34,3.55,56.92,54.16
GS1-600G8.3,lncRNA,0.0,3.62,4.22,1.0,5.23,3.55
GSEC,lncRNA,3.61,3.27,1.75,6.23,9.23,10.69
GSN-AS1,lncRNA,5.12,3.17,8.64,15.65,31.43,23.64
GSTCD-AS1,lncRNA,0.06,3.0,0.43,1.0,0.8,1.46
GTF3C2-AS1,lncRNA,0.23,1.1,1.8,0.56,10.42,10.43
GTSCR1,lncRNA,0.0,0.06,0.0,1.0,0.0,0.4
GTSE1-DT,lncRNA,1.01,0.26,1.88,0.45,3.29,0.87
GUSBP11,lncRNA,3.03,4.01,10.28,7.21,23.99,22.32
GYG2-AS1,lncRNA,0.0,1.33,0.0,0.0,2.15,0.44
H1-10-AS1,lncRNA,2.58,2.39,2.2,2.1,9.17,7.84
H19,lncRNA,3.64,3.94,5.31,4.26,21.44,26.23
H2AZ1-DT,lncRNA,5.95,6.99,5.17,6.5,93.67,59.55
H3-3A-DT,lncRNA,0.0,0.0,0.75,0.39,5.88,1.94
HAGLR,lncRNA,11.14,5.62,18.35,12.43,32.0,20.04
HAGLROS,lncRNA,2.36,0.0,1.57,1.23,5.07,3.46
HAND2-AS1,lncRNA,19.99,24.49,20.37,26.52,109.03,105.29
HAR1A,lncRNA,4.48,0.92,11.44,4.29,31.98,19.44
HAR1B,lncRNA,3.88,4.18,5.91,12.3,32.42,37.36
HAS2-AS1,lncRNA,5.92,13.15,10.19,8.73,51.69,58.15
HCCAT5,lncRNA,1.43,2.14,3.82,1.84,26.73,15.41
HCFC1-AS1,lncRNA,2.17,1.25,3.49,2.75,4.54,6.03
HCG11,lncRNA,12.16,12.66,5.35,7.68,15.86,20.97
HCG14,lncRNA,3.33,9.61,5.42,8.64,22.03,33.45
HCG15,lncRNA,0.2,3.65,0.0,1.05,0.32,0.57
HCG17,lncRNA,0.25,0.17,0.17,0.0,0.57,0.08
HCG18,lncRNA,10.65,25.04,17.66,16.6,67.23,53.68
HCG20,lncRNA,2.83,3.33,4.25,1.7,4.26,11.31
HCG21,lncRNA,0.0,0.48,0.62,0.0,5.88,1.35
HCG24,lncRNA,0.33,0.8,0.5,2.0,0.11,0.43
HCG25,lncRNA,2.34,2.62,1.03,1.47,8.32,8.92
HCG27,lncRNA,1.37,4.65,5.57,0.92,5.04,4.44
HCG9,lncRNA,0.25,2.43,1.58,1.7,5.66,7.28
HCP5,lncRNA,12.95,30.37,12.7,11.3,77.58,68.85
HCP5B,lncRNA,2.37,1.19,1.53,7.42,5.31,2.5
HDAC11-AS1,lncRNA,0.49,0.23,3.85,0.0,5.88,4.59
HDAC2-AS2,lncRNA,6.67,19.06,16.32,13.68,124.97,118.19
HDAC4-AS1,lncRNA,2.18,1.68,3.99,3.83,9.99,14.42
HDAC9-AS1,lncRNA,0.11,0.0,0.0,0.0,1.57,0.6
HDHD5-AS1,lncRNA,0.88,0.06,1.83,0.83,7.2,9.38
HECW1-IT1,lncRNA,0.89,5.36,2.52,6.71,6.48,2.52
HECW2-AS1,lncRNA,1.06,0.0,0.75,0.25,1.75,1.14
HEIH,lncRNA,5.47,6.14,7.14,3.94,19.85,25.57
HELLPAR,lncRNA,131.63,180.18,89.24,198.21,362.79,407.09
HEXA-AS1,lncRNA,1.8,2.5,5.93,2.58,11.08,11.44
HEXD-IT1,lncRNA,2.09,6.82,0.14,0.79,0.4,2.73
HGC6.3,lncRNA,2.56,4.0,6.44,4.53,41.24,53.79
HHATL-AS1,lncRNA,1.92,1.96,3.04,5.39,4.28,2.42
HHIP-AS1,lncRNA,1.82,6.57,6.14,2.55,26.86,41.94
HHLA3,lncRNA,1.52,3.16,1.5,0.5,22.78,36.95
HHLA3-AS1,lncRNA,0.0,0.18,0.07,0.0,0.24,0.0
HID1-AS1,lncRNA,0.58,3.96,0.3,1.0,1.97,0.73
HIF1A-AS1,lncRNA,0.16,0.06,4.17,1.04,5.44,2.04
HIF1A-AS3,lncRNA,0.0,0.0,0.68,0.1,3.97,2.26
HIPK1-AS1,lncRNA,0.7,7.28,1.95,2.58,9.52,13.61
HK2-DT,lncRNA,1.83,0.59,2.73,1.47,18.87,17.18
HLA-DQB1-AS1,lncRNA,0.08,12.0,0.5,0.0,1.47,0.78
HLA-F-AS1,lncRNA,9.55,5.9,10.72,9.67,18.91,14.26
HLCS-IT1,lncRNA,0.0,0.0,0.33,0.0,2.85,3.01
HLTF-AS1,lncRNA,0.0,0.08,0.38,0.08,3.03,0.88
HLX-AS1,lncRNA,2.44,2.5,0.62,1.12,6.19,4.61
HM13-AS1,lncRNA,0.42,0.5,0.15,0.37,2.5,3.41
HM13-IT1,lncRNA,0.14,1.07,0.39,0.14,0.0,0.06
HMBOX1-IT1,lncRNA,1.51,4.98,1.68,0.69,20.55,26.21
HMGA1P4,lncRNA,0.0,0.0,0.05,4.3,2.97,0.31
HMGA2-AS1,lncRNA,5.54,7.11,3.92,7.71,10.48,7.0
HMGN3-AS1,lncRNA,2.66,0.38,1.73,6.67,10.64,8.89
HMMR-AS1,lncRNA,1.14,0.0,0.9,0.5,0.49,2.63
HNF1A-AS1,lncRNA,1.29,2.08,1.75,3.72,9.78,18.6
HNF4A-AS1,lncRNA,0.06,0.97,0.05,1.6,4.26,2.74
HNRNPD-DT,lncRNA,0.5,0.55,1.67,1.24,10.73,6.22
HOMER3-AS1,lncRNA,2.39,3.01,1.65,2.17,6.66,5.63
HORMAD2-AS1,lncRNA,0.07,1.25,2.92,0.83,7.81,4.46
HOTAIR,lncRNA,0.54,0.86,1.55,3.17,10.81,12.37
HOTAIRM1,lncRNA,7.88,24.95,69.95,4.75,50.23,44.64
HOTTIP,lncRNA,8.32,4.5,8.45,5.11,26.13,24.67
HOXA-AS2,lncRNA,12.49,29.77,63.23,13.85,73.04,59.1
HOXA-AS3,lncRNA,10.8,7.13,12.31,12.48,67.46,49.97
HOXA10-AS,lncRNA,4.56,2.93,15.52,6.09,14.48,16.06
HOXA11-AS,lncRNA,16.64,23.57,22.17,30.02,27.14,25.4
HOXB-AS1,lncRNA,1.54,7.65,3.78,5.38,14.51,9.26
HOXB-AS2,lncRNA,0.77,0.1,0.7,0.0,3.1,6.37
HOXB-AS3,lncRNA,5.78,1.89,1.96,4.48,10.95,8.12
HOXB-AS4,lncRNA,0.23,0.08,0.07,1.67,7.32,2.54
HOXC-AS1,lncRNA,0.2,0.52,1.58,2.0,2.9,2.06
HOXC-AS2,lncRNA,5.44,10.68,8.09,11.72,28.24,24.49
HOXC-AS3,lncRNA,162.69,21.05,19.57,19.9,56.26,40.41
HOXC13-AS,lncRNA,2.75,3.83,3.06,0.78,18.78,14.44
HOXD-AS2,lncRNA,7.77,2.85,10.08,3.4,10.88,14.51
HPAT5,lncRNA,0.0,3.05,0.0,0.59,0.32,0.62
HPN-AS1,lncRNA,5.42,9.75,5.91,4.96,31.42,28.06
HPYR1,lncRNA,3.53,1.39,1.04,0.98,4.63,5.77
HRAT17,lncRNA,0.45,1.5,1.08,2.19,12.73,11.73
HRAT92,lncRNA,15.99,9.83,21.75,14.9,64.81,44.92
HS1BP3-IT1,lncRNA,0.5,0.0,0.31,0.11,4.36,4.53
HS6ST2-AS1,lncRNA,0.0,0.0,0.0,0.0,0.31,1.12
HSD11B1-AS1,lncRNA,1.17,0.09,0.07,2.0,3.4,3.03
HSD17B3-AS1,lncRNA,3.5,14.25,7.6,15.0,1.71,0.92
HSD52,lncRNA,4.57,3.55,4.09,3.18,26.34,25.42
HTR2A-AS1,lncRNA,0.13,0.0,0.0,3.0,0.0,0.2
HTR3E-AS1,lncRNA,0.0,0.0,0.0,0.0,2.57,1.89
HTR5A-AS1,lncRNA,3.7,2.19,2.79,2.28,4.35,11.5
HTT-AS,lncRNA,2.26,4.44,4.21,3.52,10.43,10.24
HULC,lncRNA,25.77,62.11,37.3,39.47,251.37,226.23
HUNK-AS1,lncRNA,0.0,0.74,0.08,0.12,1.63,2.0
HYI-AS1,lncRNA,1.36,1.23,0.0,0.0,0.78,0.82
HYMAI,lncRNA,3.54,1.71,3.23,6.91,15.78,14.76
